account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
90,31,20.15,21.92,8.38,2.43,1,0
159,0,30.77,16.01,7.91,2.67,7,0
103,40,23.85,20.88,5.03,3,1,0
142,0,27.3,17.17,9.98,2.38,1,1
104,0,19.02,16.8,13.63,2.73,1,0
82,0,20.49,14.99,11.61,2.84,0,0
76,0,26.57,9.83,14.24,1.84,1,0
88,0,41.21,13.72,6.41,1.46,1,0
118,0,30.33,15.53,11.31,2.92,1,0
139,0,43.98,16.18,11.12,3.08,1,1
87,18,21.13,16.67,13.05,1.94,1,0
167,0,16.13,26.84,8.15,2.92,0,0
138,0,30.94,17.03,9.4,3.62,4,0
130,0,27.54,23.64,8.89,2.46,1,0
87,0,30.02,18.84,8.34,2.54,0,0
69,0,33.8,17.31,7.97,4.1,4,0
164,28,26.54,17.84,8.55,3.08,0,0
109,0,25.6,12.53,7.79,2.57,1,0
53,0,33.71,25.86,5.92,2.48,2,0
59,0,32.15,16.85,12.61,0.59,1,0
124,0,26.67,16.64,8.15,2.38,1,0
73,0,11.39,18.96,10.64,3.02,1,0
94,0,44.42,12.95,5.41,2.84,0,0
80,0,22.97,15.73,6.62,3.97,3,0
101,0,15.66,13.86,6,2.62,2,0
115,0,29.5,14.31,6.22,2.11,1,0
100,0,26.57,22.05,6.47,2.24,5,0
85,0,46.7,10.15,13.36,2.54,1,0
110,0,41.6,9.04,8.77,2.84,2,1
92,0,31.21,12.72,6.08,3.19,0,0
102,0,28.41,18.95,8.1,3.13,5,0
134,0,30.11,18.54,8.27,3.43,3,0
96,0,37.03,11.87,10.25,3.13,0,0
42,0,24.43,18.79,4.9,2.32,2,0
175,0,31.45,27.69,3.84,3.94,1,0
136,23,40.05,15.1,6.24,3.05,1,0
32,0,45.14,10.17,7.65,4,2,1
101,0,56.46,12.84,12.5,3.05,1,1
132,21,37.98,16.42,10.18,2.08,3,0
120,0,27.81,20.17,8.38,3.32,0,0
122,0,32.3,12.03,9.76,4.29,3,0
52,0,26.13,14.81,10.9,3.81,1,0
182,0,27.25,19.54,8.34,2.35,2,0
138,12,19.47,14.88,5.07,2.11,0,0
130,0,23.95,18.49,5.56,3.67,3,0
106,0,28.63,10.48,7.31,1.24,3,0
150,0,25.65,16.24,10.06,2.24,5,1
94,0,43.37,23.54,10.19,2.86,0,1
116,0,26.18,23.83,9.58,2.32,6,0
89,0,16.07,16.3,8.83,4.05,1,0
45,0,22.95,13.52,7.66,3,1,0
74,0,48.77,22.17,6.17,3.4,0,1
158,0,28.12,23.81,5.48,2.81,1,0
76,0,37.74,18.35,9.18,2.21,3,1
102,0,35.67,14.08,10.35,2.35,0,0
4,31,26.91,13.96,8.67,3.38,2,0
161,0,42.89,20.72,12.8,2.48,1,1
116,0,43.44,19.07,14.28,3.43,1,1
49,0,17.29,18.97,8.19,1.97,3,0
86,0,38.74,18.59,10.04,3.83,3,0
39,0,31.45,9.05,7.53,3.24,0,0
118,0,24.17,14.02,8.27,1.92,1,0
57,0,23.8,14.85,11.63,3.59,1,0
138,0,26.78,23.09,6.22,2.89,2,0
98,0,40.38,18.12,8.73,2.73,0,0
67,0,27.97,9.38,9.18,2.65,1,0
145,10,32.42,15.1,7.53,3.46,0,0
77,0,36.64,14.53,7.66,2.78,1,0
99,12,20.38,20.2,8.44,4.48,1,0
106,0,33.44,17.87,7.82,2.11,4,1
32,0,39.22,17.4,6.39,2.35,2,0
131,0,22.32,20.65,12.55,2.3,2,0
100,0,28.42,12,11.31,1.65,3,0
174,0,37.79,14.77,13.37,1.54,0,1
98,0,33.76,29.7,9.98,1.97,2,1
42,0,23.7,19.02,11.02,1.24,1,0
99,0,22.17,18.69,3.78,2.65,2,0
122,0,31.38,12.65,13.94,3.86,3,0
4,0,28.85,11.2,11.03,3.83,0,1
119,0,26.04,9.91,9.83,2.73,1,0
31,0,38.17,16.25,9.65,2.46,2,0
114,0,42.13,21.68,10.08,2.57,1,1
47,0,30.11,18.48,8.63,2.62,2,0
77,0,22.87,10.17,11.28,2.51,0,0
39,38,34.31,17.01,7.82,2.57,0,0
193,0,30.69,10.02,8.68,2.75,2,0
103,40,27.97,19.44,8.76,2,4,0
36,19,29.22,16.86,14.48,2.84,1,1
149,0,41.51,22.27,6.5,1.89,1,0
87,0,37.64,16.59,5.43,3.7,1,0
1,0,41.06,16.59,9.07,3.81,3,0
62,0,19.81,15.82,8.13,4.35,3,0
112,0,26.88,15.43,9.01,2.24,1,0
82,0,20.67,16.26,10.41,2.32,3,0
86,0,30.31,22.47,12.81,4.05,0,0
141,0,36.69,9.58,9.98,1.51,2,0
55,28,37.83,15.11,8.76,2.62,2,0
127,0,44.97,15.23,6.39,2.16,1,0
82,23,21.03,11.82,7.85,2.86,1,0
69,0,41.62,6.56,10.03,2.7,0,0
131,0,36.18,18.02,10.62,2.65,0,0
87,0,50.56,10.06,10.9,2.97,2,1
63,0,25.13,17.12,6.97,2.32,1,0
124,29,31.81,12.62,9.65,1.49,2,0
148,0,40.21,20.06,10.29,2.24,2,0
68,0,31.71,16.17,8.45,2.97,1,0
72,0,48.64,26.02,10.48,2.78,4,1
119,0,18.22,18.79,9.57,2.24,2,0
43,36,15.83,20.92,4.27,2.35,1,0
136,0,22.51,21.6,7.94,3.51,2,0
97,0,13.72,22.3,9.66,2.38,0,0
149,0,19.47,19.45,6.11,2.89,0,0
59,0,26.44,16.35,5.55,2.84,4,1
77,0,31.4,16.49,11.21,2.43,1,0
110,0,16,24.06,7.59,2.78,2,0
70,0,38.98,10.05,6.98,2.13,1,0
155,0,38.05,19.84,9.07,2.38,1,0
151,27,26.25,17.9,7.56,2.11,3,0
125,0,32.33,17.78,4.59,3.83,4,1
83,0,28.39,17.77,5.9,2.32,1,0
94,0,26.32,22.25,9.58,3.13,0,0
11,36,49.88,14.8,9.54,1.86,1,0
92,0,27.29,24.42,9.57,2.21,3,0
70,20,39.13,15.09,9.28,3.21,0,0
82,0,32.62,9.92,9.12,2.21,0,0
65,0,22.36,18.9,6.99,3,1,0
102,0,29.17,18.65,10.89,3.27,0,1
112,0,41.16,19.99,10.7,2.7,3,1
78,0,26.74,20.57,8.82,2.86,1,0
77,0,32.76,16.83,9.19,2.43,1,0
126,0,29.85,12.84,9.07,2.67,1,0
58,29,40.73,15.48,5.32,2.97,2,0
38,0,16.47,20.52,6.35,2.92,0,0
87,0,22.02,16.49,12.96,1.94,2,0
72,0,46.58,13.84,4.95,2.08,4,0
69,0,18.99,15.94,8.77,3.13,2,0
85,0,24.26,15.22,6.36,1.35,3,0
176,0,36.84,19.88,10.4,2.43,1,0
133,0,35.21,24.1,2.93,2.84,3,0
146,0,36.52,19.63,10.07,1.57,3,0
31,0,24.29,9.32,13.21,3.11,0,0
78,0,12.16,14.18,9.52,2.24,3,1
118,0,13.19,10.79,8.59,4.02,1,0
119,0,12.53,13.64,9.64,3.51,3,0
141,0,44.93,18.39,9.4,2.59,0,1
91,0,17.54,10.61,15.12,3.78,2,1
150,0,19.52,11.5,9.83,4.21,1,1
76,0,36.13,18.32,5.76,1.4,3,0
159,36,48.99,19.3,8.92,3.59,1,0
66,0,32.71,15.9,5.98,3.02,0,0
139,0,17.37,19.55,8.25,2.92,1,0
122,0,8.42,18.2,6.97,2.7,0,0
91,0,26.04,19.69,5.18,2.65,4,1
131,0,9.44,13.9,5.76,2.73,1,0
135,0,42.02,14.34,7.64,1.78,0,0
109,40,16.95,11.93,9.96,3.75,3,0
129,0,37.43,22.19,7.47,2.92,2,0
85,0,19.87,15.58,13.83,2.7,2,0
125,0,29.9,16.39,12.52,2.86,0,0
67,0,35.36,19.96,11.97,3.16,3,0
61,28,40.78,18.61,7.47,3.27,1,0
77,0,23.21,15.52,10.51,2.67,1,0
135,0,29.72,18.53,8.1,3.43,3,0
43,26,24.06,16.69,7.76,3.48,3,0
120,0,13.46,18.03,10.11,2.75,3,0
62,0,40.61,13.72,11.18,3.62,0,0
160,37,30.57,12.31,9.41,3,3,0
67,0,38.4,20.66,3.78,3.65,2,1
98,0,32.27,23.08,9.85,3.51,1,0
103,0,45.39,17.37,11.11,3.05,1,1
121,0,36.94,18.53,7.49,3.11,1,0
111,0,21.95,12.66,11.88,4.54,2,0
127,0,23.04,12.41,9.36,2.89,2,0
65,0,31.18,15.61,6.91,2.89,4,1
86,0,37.91,24.33,11.6,2.03,3,1
133,24,21.34,13.7,9.41,4.05,2,0
238,0,34.34,18.18,11.99,3.24,2,0
119,0,23.8,11.81,10.36,1.65,0,0
113,0,21.42,17.49,9.76,3.46,0,0
126,0,38.79,14.47,7.6,2.75,1,0
103,0,47.33,21.44,9.1,3.7,1,1
104,0,48.5,11.12,8.18,2.84,2,0
56,0,37.89,12.34,7.68,1.51,1,0
56,37,26.13,23.07,8.06,2.24,1,0
155,0,29.94,20.78,8.55,3.02,2,1
100,41,52.17,20.68,5.67,2.84,2,0
113,0,34.58,18.68,10.8,2.24,1,0
103,37,39.22,27.15,13.47,2.13,2,0
160,0,20.21,13.9,8.78,3.54,0,0
142,34,37.32,12.24,11.62,1.89,1,0
73,34,42.99,18.71,6.52,3.08,0,0
135,46,29.34,17.29,11.89,2.81,1,0
120,0,29.6,17.82,12.04,3.13,0,0
29,0,44.54,7.03,8.78,2.89,1,0
158,0,20.96,11.08,10.97,3.02,3,0
132,0,36.31,11.38,14.95,2.03,4,0
104,0,35.85,23.14,13.69,2.86,3,1
74,0,24.43,19.52,4.45,3.19,1,0
28,0,29.1,14.78,9.47,3.78,2,0
45,0,32.23,14.59,9.99,3.75,1,1
60,0,39.02,13.4,7.31,3.56,2,0
173,0,21.86,21.11,5.85,2.81,4,1
152,26,36.52,19.27,9.3,2.05,1,0
140,0,31.81,13.43,9.51,2.3,2,0
94,31,35.58,23.94,8.55,2.13,0,0
88,0,24.09,19.23,4.5,3.21,0,0
170,22,29.51,12.09,7.04,1.4,1,0
57,0,30.07,17.36,11.43,1.65,1,0
78,0,33.81,17.9,11.34,3.89,0,1
102,27,18.67,17.62,10.66,2.78,0,0
49,0,34.39,16.61,8.55,2.43,3,1
195,0,37.67,10.73,9.55,1.73,0,0
64,0,22.32,9.3,11.08,3.43,4,1
105,0,46.58,22.36,8.82,3.05,3,1
81,33,34.05,18.44,11.24,4.19,1,0
123,38,34.39,24.85,10.77,3.02,3,0
63,0,34.68,13.74,9.12,2.54,3,0
126,0,32.83,6.42,8.38,3,3,0
153,0,34.37,13.51,5.01,2.32,2,0
67,0,41.67,15.74,8.71,2.19,3,0
65,0,26.91,14.31,6.3,1.78,2,0
21,0,23.48,15.89,8.74,3.27,0,0
72,0,36.16,26.04,6.31,3.48,0,0
176,0,51.71,26.06,9.36,2.57,7,1
150,24,36.11,14.34,8.97,2.62,2,0
108,0,23.34,12.22,10.74,2.4,1,1
129,10,27.44,15.56,10.81,3.48,1,0
73,0,34.49,24.3,9.86,3.46,1,0
90,0,46.27,10.45,11.37,2.48,0,0
105,0,16.69,11.93,6.31,3.75,1,0
115,0,13.74,16.63,8.55,3.16,1,0
82,0,35.22,13.91,8.68,2.51,7,0
131,0,38.71,13.83,12.57,2.4,4,0
77,0,35.5,14.91,7.72,3.62,0,0
201,0,27.18,20.17,13.06,3.62,3,0
139,0,31.47,22.67,9.36,2.43,3,0
94,0,23.65,20.22,10.22,3.08,1,0
95,0,26.44,14.2,8.58,3.56,1,0
138,0,30.69,20.6,11,2.78,2,0
105,0,34.78,11.42,11.74,1.54,1,0
81,0,37.47,23.49,10.78,3.08,1,1
127,0,37.94,12.3,4.32,2.32,2,0
84,0,18.55,19.67,12.33,2.59,0,0
47,30,23.21,14.87,6.59,2.94,2,0
128,0,32.78,11.61,6.83,3.65,1,1
39,0,30.43,12.6,6.61,2.38,2,0
76,0,49.95,14.42,7.22,3.7,0,1
95,0,38.52,7.52,7.48,3.21,2,0
82,0,53.31,22.37,6.26,2.03,1,1
167,0,22.19,6.88,9.97,3.02,1,0
104,0,31.76,14.99,10,3.51,0,0
136,0,18.73,18.65,8.46,3.32,2,0
83,33,38.79,21.18,4.21,2.75,0,0
78,0,30.02,15.25,8.02,4.48,2,1
135,45,41.04,17.54,8.85,2.54,0,0
79,0,29.72,16.75,3.92,2.32,3,0
133,0,29.21,15.05,10.04,2.78,1,0
76,37,32.44,18.86,9.5,3.32,1,0
216,0,36.09,16.24,10.12,2.54,3,0
73,0,27.03,19.83,8.05,4.1,2,0
183,38,30.33,15.67,9.15,1.94,3,0
106,0,37.76,23.53,9.61,2.43,0,0
78,0,40.61,16.67,4.61,2.97,6,0
109,0,17.31,29.66,10.49,2.03,1,0
90,0,32.3,16.67,9.74,2.16,2,0
112,17,20.4,6.76,9.63,2.35,1,0
92,0,24.8,12.59,10.86,2.27,2,0
35,0,30.57,14.97,5.97,3.24,1,0
28,0,38.37,17.59,7.56,3.73,1,0
93,0,33.95,9.71,10.85,1.92,0,0
26,0,25.5,19.13,9.1,2.48,3,0
33,0,42.01,12.45,9.4,2.86,4,1
120,0,36.67,20.77,9.5,3.08,2,0
124,0,16.12,20.31,12.57,3.13,2,0
56,0,13.48,13.52,11.06,2.73,1,0
39,0,26.72,21.05,9.71,2.67,1,0
158,0,20.37,22.29,9.89,3.35,1,0
106,0,29,22.02,9.64,2.59,1,0
52,24,38.95,14.34,11.04,3.94,1,0
112,0,22.97,19.24,5.18,3,1,0
148,0,23.26,16.79,4.19,2.78,2,0
12,0,40.75,18.79,9.33,3,2,0
109,0,27.13,12.84,6.39,1.97,4,1
142,38,39.3,14.86,7.7,3.35,4,0
60,0,34.63,18.07,7.97,2.13,3,0
141,43,26.83,11.25,6.17,1.51,2,0
168,0,27.3,15.74,5.41,2.46,1,1
138,0,44.39,14.53,3.2,0,3,1
88,0,23.58,17.49,11.16,2.65,1,0
119,0,38.52,12.21,4.27,3.27,1,0
31,0,38.95,14.65,10.96,2.97,3,0
102,0,26.76,4.02,7.22,3.08,0,0
149,25,31.55,14.22,7.72,2.89,1,1
138,0,36.92,16.22,6.01,1.4,4,0
118,0,31.13,20.49,9.5,3.38,0,0
222,34,37.15,13.66,8.17,1.32,4,0
130,0,24.45,23.36,8.76,3.32,0,0
60,31,38.01,20.03,6.89,1.27,4,0
90,0,32.15,26.68,10.26,2.21,1,0
140,0,24.31,16.44,2.68,3.32,4,1
101,39,25.02,14.35,7.44,3.51,1,0
134,32,38.08,8.29,9.52,2.89,2,0
88,0,22.59,17.7,11.72,3.89,2,1
118,0,27.25,4.52,5.88,2.84,0,0
93,21,36.35,21.9,9.83,1.94,1,0
232,0,42.19,17.95,6.62,2.7,2,0
137,25,29.68,20.72,11.69,3.29,3,0
3,23,34.94,17.81,8.2,1.73,0,0
137,0,35.55,16.1,9.65,4,3,0
42,0,42.69,15.16,8.31,3.43,0,0
58,0,31.89,18.48,6.29,2.65,3,0
233,0,23.34,19.75,9.27,2.65,1,0
55,37,33.58,19.44,14.1,5.32,1,0
69,0,37.67,19.7,9.53,2.32,1,0
100,0,34.12,24.72,8.4,2.75,1,0
111,0,38.47,15.21,8.17,2.4,0,0
86,0,36.18,7.73,6.85,3.21,2,0
105,0,36.26,13.01,10.26,2.92,1,0
111,0,30.11,21.17,6.9,2.38,2,0
75,0,38.96,12.14,13.12,2.3,0,0
95,24,22,13.58,9.65,3.4,4,1
137,0,34.53,11.22,11.29,2.48,4,0
116,0,39.47,20.8,6.81,2.86,7,1
125,0,23.55,13.57,9.57,2.08,2,0
65,0,32.18,17.45,10.27,2.3,3,0
55,33,23.97,21.33,12.81,3.16,0,0
86,0,20.16,19,4.26,3.59,2,0
100,0,43.21,22.27,11.53,3.67,0,1
70,0,30.01,10.13,10.25,2.35,1,0
67,0,39.83,17.54,7.08,1.57,3,0
50,39,25.04,20.81,9.76,3.56,2,0
42,0,29.07,15.63,5.86,1.24,0,0
76,40,30.24,10.14,6.32,2.78,2,0
103,34,40.9,17.36,13.37,3.43,5,0
90,0,19.45,19.79,8.91,2.4,0,0
66,0,19.36,23.1,9.75,4.21,2,0
22,0,30.6,17.6,8.23,2.24,1,0
67,0,30.16,18.29,5.96,1.78,4,1
147,35,18.84,16.93,9.58,2.4,2,0
57,26,23.58,11.43,11.78,3.51,2,0
7,33,36.01,14.53,10.99,3.02,2,0
85,0,39.87,20.17,5.52,3.48,4,0
92,0,40.83,9.15,7.05,2.03,1,0
92,0,37.81,13.94,10.5,2.67,1,0
116,42,47.67,14.82,8.55,2.67,3,0
133,0,19.26,13.62,10.3,2.73,2,0
134,0,18.19,18.7,6.74,1.94,2,0
19,0,31.37,17.11,8.5,3.54,1,0
66,31,27.74,22.77,7.77,2.62,1,0
65,0,32.95,12.89,9.4,3.4,3,0
104,0,31.47,19.32,8.93,3.43,2,0
140,0,25.76,14.93,9.63,3.35,3,0
102,0,24.43,14.53,13.99,2.65,2,0
101,0,28.82,18.02,9.18,2.62,0,1
62,0,35.92,19.41,9.77,1.7,0,0
115,37,31.3,13.55,8.7,3.59,0,0
111,33,26.18,17.62,8.38,2.92,1,0
119,0,35.6,24.34,9.39,2.19,2,0
121,0,28.27,11.8,9.69,2.81,2,0
108,0,18.46,27.64,7.81,2.51,0,0
63,25,39.15,14.08,10.25,2.43,1,0
59,46,34.02,10.71,6.58,2.86,1,0
82,0,30.46,19.46,8.45,3.56,1,0
126,0,44.47,16.4,11.11,1.97,4,0
110,0,22.02,7.87,6.94,2.67,3,0
85,0,27.88,19.5,9.93,2.51,1,0
46,0,39.22,15.83,8.2,2.48,2,0
44,0,35.22,15.18,8.19,0,0,0
171,0,29.22,21.18,7.87,3.38,1,0
88,37,30.89,20.18,9.41,2.57,2,0
169,0,40.92,11.99,5.43,2.08,2,0
48,0,33.69,15.39,10.75,3.27,1,0
65,0,16.32,9.95,7.78,1.81,3,0
81,0,28.08,14.5,9.23,2.67,0,0
53,0,29.16,19.08,8.43,2.62,1,0
72,27,18.99,21.49,11.5,2.11,1,0
100,0,25.96,18.05,11.9,2.13,2,0
82,0,33.1,17.93,10.66,3.13,3,0
71,0,20.38,20.46,6.8,2.19,3,0
103,0,37.89,17.43,6.36,2.67,1,0
87,0,35.82,18.33,7.67,3.56,1,0
116,0,43.28,21.2,10.33,2.43,2,1
140,0,45.05,12.55,11.15,2.89,1,0
93,0,29.29,27.09,5.92,3.11,3,0
90,0,44.05,10.54,8.47,3.46,0,0
130,0,35.94,16.24,9.33,3.13,1,0
121,0,29.9,19.15,7.03,2.81,2,0
47,0,22.95,14.99,6.51,2.84,1,1
94,39,19.64,10.41,8.9,1.89,0,0
76,0,32.81,17.07,6.12,3.89,0,0
69,0,28.46,10.33,9.42,4.32,1,0
117,35,32.42,17.82,9.11,3.35,1,0
70,0,55.34,25.53,8.99,1.54,1,1
130,0,23.63,10.22,7.22,3.92,3,0
109,40,26.5,13.7,10.31,3.11,0,0
115,0,30.96,19.64,11.08,4.05,0,0
114,0,23.77,18.35,4.36,2.13,2,0
135,0,19.16,23.8,11.34,2.81,0,0
79,31,29.44,12.71,11.06,3.11,1,0
123,0,38.35,19.19,8.4,1.81,1,0
112,0,33.27,12.06,6.14,2.13,1,0
57,0,36.38,17.84,4.73,3.05,0,0
143,0,46.19,16.07,4.55,4.64,1,0
107,0,43.81,13.3,4.7,2.65,1,0
103,0,22.64,20.13,9.63,3.38,1,1
157,0,42.28,21.4,11.82,2.03,5,1
120,0,30.74,16.16,8.65,2.84,2,0
81,32,38.93,18.79,13.11,3.35,1,0
136,0,46.97,19.21,9.96,1.94,1,1
83,37,22.63,14.57,9.81,2.94,3,0
137,0,42.21,21.28,7.16,2.59,1,0
93,37,39.17,13.22,8.06,2.81,3,0
103,0,31.59,7.38,9.38,2.89,1,0
96,0,31.26,9.28,8.56,4.48,2,0
77,0,22.59,14.29,8.83,2.11,0,0
128,0,37.57,18.62,10.32,2.32,3,0
116,0,30.43,17,7.59,4.27,1,0
96,0,32.1,18.44,9.38,1.57,3,0
60,45,23.05,8.07,6.93,2.65,4,1
105,31,29.33,9.66,11.77,2.92,2,0
123,0,22.54,16.9,7.6,0,1,0
84,0,21.71,16.01,11.7,1.27,1,0
107,0,26.57,18.3,5.32,2.38,1,0
86,0,39.88,22.81,8.8,3.13,1,1
115,0,34.36,19.69,9.66,3.54,1,0
128,40,46.27,20.39,11.58,3.13,1,0
97,0,41.68,14.07,7.16,2.46,1,0
90,0,35.29,16.43,6.74,3.02,1,0
22,0,37.89,14.67,8.44,2.73,1,0
121,0,46.55,22.36,9.07,2.92,1,1
169,0,32.78,23.22,11.98,3.08,2,0
83,0,45.68,12.37,8.35,2.54,0,0
87,48,30.4,20.98,11.81,2.43,1,0
126,24,33.54,14.25,9.99,2,1,0
61,36,39.76,14.93,7.97,2.57,1,0
90,0,35.21,17.72,6.57,1.19,2,0
131,0,23.26,15.25,10.58,1.35,2,0
89,0,27.1,17.6,6.37,3,1,0
71,0,19.06,13.42,12.22,3,0,0
166,0,40.56,20.64,9.15,2.7,4,0
146,0,27.8,19.11,11.39,2.65,1,0
90,0,21.62,18.79,4.98,3.02,2,0
59,0,24.79,19.41,11.14,2.59,0,0
25,0,42.52,18.86,9.38,3,2,0
124,0,39.81,16.92,11.09,1.92,0,0
105,0,17.26,16.47,9.64,3.16,3,0
143,26,20.33,21,10.23,3.51,1,0
162,0,37.72,9.58,7.94,2.89,1,0
56,0,26.89,16.82,7.2,2.08,1,0
105,0,32.84,22.13,10.19,2.11,1,0
73,33,37.01,20.88,10.93,2.38,1,0
54,0,33.97,26.18,7.32,2.73,0,0
98,0,29.22,20,6.31,3.94,2,0
100,31,11.51,12.5,12.97,3.32,6,1
107,0,38.79,18.21,8.24,2.84,4,0
167,0,32.56,13.92,8.51,3.81,1,0
49,0,29.16,16.05,6.98,2.3,2,0
34,0,25.69,17.99,9.26,2.65,0,0
109,0,22.83,17.33,13.4,2.05,3,0
109,0,20.03,18.38,6.68,2.94,1,0
39,0,30.8,29.32,9.61,3.27,3,0
90,0,25.89,14.03,13.24,2.43,2,0
114,0,34.75,20.37,10.58,3.11,2,0
113,0,48.26,11.65,7.15,3.05,2,0
19,29,24.26,11.04,7.44,2.7,0,0
94,0,24.72,14.69,8.28,2.51,2,0
69,0,35.99,20.07,11.37,1.94,4,0
90,0,32.74,16.29,9.14,3.08,3,0
48,0,8.84,11.22,8.36,3.32,2,0
122,30,40.41,13.15,10.04,2.57,1,0
123,31,34.61,13.34,10.63,3.24,1,0
81,0,32.71,18.08,11.02,2.24,1,0
43,0,36.13,23.3,8.76,2.32,0,0
25,0,19.45,17.09,10.73,3.13,3,0
170,0,37.88,12.6,10.4,3.59,1,0
129,0,35.31,16.26,10.2,3.13,2,0
82,23,42.4,16.64,7.3,3.32,1,0
132,33,26.84,13.93,9.69,3.11,3,0
42,0,23.44,19.97,7.5,3.86,5,1
8,0,29.92,19.91,8.71,2.3,1,0
145,0,27,29.93,7.99,1.67,2,0
131,0,39.78,17.8,11.65,2.65,1,0
105,0,22.49,12.28,8.8,1.46,0,0
90,32,47.02,11.76,12.58,1.84,3,0
124,0,18.39,18.22,8.35,3.56,4,1
82,0,26.52,25.13,8.86,3.86,0,0
76,0,35.45,14.71,9.95,2.65,0,0
98,0,41.38,12.5,7.04,2.62,2,0
80,0,46.82,15.87,9.06,2.54,0,1
57,0,33.68,18.21,4.93,1.89,1,0
137,0,18.67,19,11.14,4.81,1,0
87,0,20.49,17.85,10.11,2.32,2,0
131,0,43.62,19.14,8.56,3,1,1
158,0,34,17.46,14.57,2.4,0,1
116,0,14.59,9.84,8.82,2.97,1,0
136,19,29.58,18.46,9.91,3.08,1,0
149,0,37.64,16.89,4.78,2.7,1,0
108,0,22.63,21.79,11.12,3.21,3,0
25,0,33.18,16.44,10.43,3.29,2,0
104,0,41.89,17.47,9.36,3.81,2,0
25,0,33.86,10.47,3.7,2.59,2,0
140,24,40.02,13.68,9.54,2.4,3,0
46,27,29.05,15.7,5.89,1.65,2,0
106,0,26.5,16.83,8.51,2.16,2,0
81,43,17.41,19.15,8.2,1.92,2,0
33,0,34.09,13.59,8.83,4.4,3,0
77,32,32.67,14.06,10.36,2.16,1,0
87,28,34.46,21.16,8.31,3.97,1,0
72,38,14.33,22.71,7.55,2.24,4,1
45,18,28.56,13.22,6.87,3.19,0,0
41,31,47.28,22.79,10.87,3.05,0,0
122,0,21.81,20.2,7.5,3.02,1,0
92,21,38.73,13.29,11.69,3.35,0,0
65,0,9.32,20.38,9.65,3.62,1,1
57,24,23.83,14.46,6.47,3.78,1,0
127,0,46.1,18.15,9.08,3.56,0,1
121,0,30.6,16.69,12.61,2.73,2,0
117,0,32.27,20.03,12.19,3.43,1,0
37,0,43.74,11.43,13.78,2.21,3,0
162,0,17.56,17.9,8.42,3.08,1,0
193,0,35.38,15.13,8.82,3.35,3,0
80,0,33.17,18.19,5.6,2.48,2,0
176,0,27.64,19.36,9.85,3.05,1,0
76,0,28.63,13.69,6.63,2.16,1,0
89,24,33.63,18.97,9.08,1.54,1,0
128,0,36.11,12.63,9.67,2.65,1,0
138,0,10.83,18.04,11.14,2.38,0,0
90,0,32.95,17.56,6.9,2.73,3,0
57,25,24.48,15.91,7.14,2.3,3,0
177,29,32.13,25.76,7.36,4.24,3,0
67,33,21.68,25.17,9.04,3.51,1,0
98,23,28.71,19.24,7.45,3.86,0,0
140,0,34.8,10.78,9.13,3.27,2,0
43,0,34.6,9.89,8.3,3.67,1,0
133,0,38.56,10.87,7.2,2.48,0,0
166,26,25.86,7.59,8.76,2.03,0,0
86,0,23.65,12.43,8.41,3.19,2,0
117,0,25.59,29.33,8.28,2.24,0,0
86,0,39.42,14.1,10.16,3.11,3,0
74,0,35.21,15.47,10.52,2,1,0
178,0,38.32,9.41,6.03,4.13,2,1
95,45,19.79,24.11,12.83,3.46,1,0
85,0,33.27,15.55,14.61,2.32,0,0
81,0,13.5,12.3,9.21,2.46,0,0
41,0,17.49,9.17,12.49,2.97,6,1
217,0,16.95,15.56,9.91,3.89,0,0
79,0,36.28,14.98,8.1,2.13,0,0
15,0,31.47,16.47,13.73,3.56,5,0
96,0,28.31,6.66,9.99,3.11,3,0
140,0,37.42,15.49,11.26,3.13,1,0
102,0,13.33,18.25,5.38,1.94,0,0
67,0,17.48,11.71,7.15,2.4,1,0
136,22,27.25,23.22,9.14,3.16,0,1
105,0,30.82,11.56,12.2,2.78,1,0
38,0,47.79,20.07,10.35,2.94,1,1
91,0,29.33,23.5,8.14,1.86,3,0
110,0,42.72,17.61,11.21,3.48,1,1
74,0,24.12,17.09,9.5,2.94,1,0
79,30,25.16,12.72,9.91,2.62,3,0
114,0,34.12,23.05,8.47,3.62,2,1
44,0,40.51,16.46,7.55,2.54,5,0
107,0,37.42,17.03,12.27,2,2,0
104,15,21.2,16.01,9.39,2.16,0,0
98,0,24.99,17.21,11.29,2.48,1,0
60,0,33.01,14.79,4.02,3.02,2,0
138,33,36.53,24.54,11.82,2.19,0,0
89,0,45.87,19.3,9.55,1.27,1,1
22,29,25.7,17.27,13.32,3,2,0
69,0,18.92,19.28,8.44,2.75,1,0
106,0,46.55,12.69,8.73,3.02,0,0
104,0,24.24,7.26,11.09,3.78,1,0
174,0,30.26,12.03,11.93,1.67,3,0
127,33,30.69,20.56,10.14,2,1,0
2,27,24.09,13.66,7.66,2.51,1,0
91,0,49.18,15.28,8.4,1.73,1,1
34,26,32.88,16.86,11.57,2.57,2,0
111,0,31.31,18.28,4.5,3.05,1,0
110,30,24.5,19.53,7.86,3.35,2,0
65,0,30.65,16.99,12.6,3.27,3,0
51,24,30.46,21.53,8.84,4.08,1,0
64,0,8.6,26.26,11.49,3.7,2,0
117,0,38.03,17.44,12.73,3,2,0
38,0,37.49,15.37,7.04,1.51,1,0
112,0,36.99,16.63,8.05,2.81,2,0
